customer_id,product_id,journey_pattern,pattern_length_stages,duration_days,final_stage_reached,avg_campaign_opens,avg_campaign_clicks,conversion_flag_journey,avg_product_in_cart,pattern_year,success_rate_for_year
CUST0742,PROD022,Lead -> Awareness -> Consideration,3,14,Consideration,1.0,1.0,No,0.67,2023,0.6
CUST0743,PROD001,Lead -> Awareness -> Consideration -> Purchase,4,35,Purchase,1.0,0.0,No,0.75,2023,0.6
CUST0744,PROD012,Lead,1,0,Lead,1.0,0.0,No,1.0,2023,0.6
CUST0745,PROD006,Lead -> Awareness,2,5,Awareness,1.0,0.0,No,0.5,2023,0.6
CUST0745,PROD009,Lead -> Awareness -> Consideration,3,10,Consideration,0.0,0.0,No,0.0,2024,0.63
CUST0745,PROD032,Lead,1,0,Lead,1.0,0.0,No,0.0,2023,0.6
CUST0745,PROD036,Lead -> Awareness,2,12,Awareness,0.0,0.0,No,0.52,2024,0.63
CUST0746,PROD003,Lead -> Awareness -> Consideration -> Service -> Loyalty -> Purchase,6,41,Purchase,0.0,0.0,Yes,0.83,2023,0.6
CUST0746,PROD012,Lead -> Awareness -> Consideration,3,10,Consideration,1.0,0.0,No,0.0,2023,0.6
CUST0746,PROD025,Lead,1,0,Lead,0.0,0.0,No,0.0,2023,0.6
CUST0746,PROD027,Lead -> Awareness,2,11,Awareness,0.0,0.0,No,0.5,2023,0.6
CUST0747,PROD010,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0748,PROD002,Lead -> Awareness -> Consideration,3,11,Consideration,0.0,0.0,No,0.69,2024,0.63
CUST0748,PROD016,Lead -> Awareness,2,12,Awareness,1.03,1.03,No,0.52,2024,0.63
CUST0748,PROD022,Lead,1,0,Lead,1.03,1.03,No,0.0,2024,0.63
CUST0748,PROD029,Lead,1,0,Lead,1.03,1.03,No,1.03,2024,0.63
CUST0748,PROD048,Lead,1,0,Lead,1.0,0.0,No,1.0,2023,0.6
CUST0749,PROD016,Lead -> Awareness -> Consideration,3,12,Consideration,1.0,0.0,No,0.67,2023,0.6
CUST0749,PROD026,Lead -> Awareness -> Consideration,3,23,Consideration,1.03,1.03,No,0.69,2024,0.63
CUST0749,PROD026,Lead -> Awareness,2,8,Awareness,1.0,1.0,No,0.0,2023,0.6
CUST0750,PROD005,Lead -> Awareness,2,6,Awareness,0.0,0.0,No,0.5,2023,0.6
CUST0751,PROD035,Lead -> Awareness -> Consideration,3,16,Consideration,1.03,0.0,No,0.69,2024,0.63
CUST0751,PROD050,Lead -> Awareness -> Consideration -> Purchase -> Service -> Loyalty,6,45,Loyalty,1.0,1.0,Yes,0.67,2023,0.6
CUST0751,PROD050,Lead -> Awareness -> Consideration,3,23,Consideration,1.0,1.0,No,0.0,2023,0.6
CUST0752,PROD040,Lead,1,0,Lead,1.0,1.0,No,0.0,2023,0.6
CUST0752,PROD048,Lead -> Awareness -> Consideration,3,13,Consideration,1.03,0.0,No,0.69,2024,0.63
CUST0753,PROD006,Lead -> Awareness -> Consideration -> Service -> Purchase,5,26,Purchase,1.03,0.0,Yes,0.82,2024,0.63
CUST0753,PROD045,Lead -> Awareness -> Purchase -> Consideration -> Service,5,23,Service,0.0,0.0,Yes,0.41,2024,0.63
CUST0753,PROD048,Lead -> Awareness -> Purchase -> Consideration -> Service,5,44,Service,0.0,0.0,Yes,1.03,2024,0.63
CUST0754,PROD002,Lead -> Awareness -> Consideration,3,19,Consideration,1.0,0.0,No,0.33,2023,0.6
CUST0754,PROD037,Lead -> Awareness -> Consideration -> Purchase,4,36,Purchase,0.0,0.0,Yes,0.77,2024,0.63
CUST0755,PROD011,Lead,1,0,Lead,1.0,0.0,No,0.0,2023,0.6
CUST0755,PROD043,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0756,PROD033,Lead -> Awareness,2,9,Awareness,1.03,0.0,No,0.0,2024,0.63
CUST0756,PROD041,Lead -> Purchase -> Awareness -> Consideration -> Service,5,40,Service,1.03,0.0,Yes,0.62,2024,0.63
CUST0756,PROD047,Lead,1,0,Lead,1.0,1.0,No,1.0,2023,0.6
CUST0756,PROD049,Lead,1,0,Lead,1.0,0.0,No,1.0,2023,0.6
CUST0757,PROD005,Lead -> Awareness -> Consideration -> Purchase,4,24,Purchase,1.0,0.0,Yes,0.75,2023,0.6
CUST0757,PROD035,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0757,PROD037,Lead,1,0,Lead,1.0,0.0,No,0.0,2023,0.6
CUST0758,PROD006,Lead -> Awareness -> Consideration -> Purchase,4,20,Purchase,0.0,0.0,Yes,0.75,2023,0.6
CUST0758,PROD039,Lead -> Awareness,2,9,Awareness,1.0,0.0,No,0.5,2023,0.6
CUST0759,PROD038,Lead -> Awareness -> Consideration,3,21,Consideration,1.0,1.0,No,0.67,2023,0.6
CUST0760,PROD003,Lead -> Awareness,2,9,Awareness,1.0,1.0,No,0.0,2023,0.6
CUST0760,PROD023,Lead -> Awareness -> Consideration,3,18,Consideration,1.0,0.0,No,1.0,2023,0.6
CUST0760,PROD041,Lead,1,0,Lead,1.0,0.0,No,0.0,2023,0.6
CUST0760,PROD046,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0760,PROD047,Lead,1,0,Lead,1.0,0.0,No,1.0,2023,0.6
CUST0762,PROD005,Lead -> Awareness -> Purchase -> Consideration,4,25,Consideration,0.0,0.0,No,0.75,2023,0.6
CUST0762,PROD014,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0763,PROD013,Lead -> Awareness -> Consideration,3,24,Consideration,1.0,0.0,No,0.67,2023,0.6
CUST0763,PROD035,Lead,1,0,Lead,1.03,1.03,No,1.03,2024,0.63
CUST0764,PROD021,Lead -> Awareness -> Purchase -> Consideration -> Service,5,47,Service,1.03,0.0,Yes,0.62,2024,0.63
CUST0764,PROD037,Lead -> Awareness,2,14,Awareness,1.0,0.0,No,0.5,2023,0.6
CUST0765,PROD001,Lead -> Awareness -> Consideration -> Purchase,4,30,Purchase,0.0,0.0,Yes,1.03,2024,0.63
CUST0765,PROD028,Lead,1,0,Lead,1.0,1.0,No,1.0,2023,0.6
CUST0766,PROD004,Lead -> Awareness -> Consideration -> Purchase -> Service,5,28,Service,1.03,0.0,Yes,0.21,2024,0.63
CUST0766,PROD034,Lead,1,0,Lead,1.03,0.0,No,0.0,2024,0.63
CUST0767,PROD006,Lead -> Consideration -> Awareness,3,11,Awareness,1.0,0.0,No,1.0,2023,0.6
CUST0767,PROD025,Lead -> Awareness,2,9,Awareness,1.0,0.0,No,1.0,2023,0.6
CUST0767,PROD038,Lead -> Awareness -> Consideration -> Service -> Loyalty -> Purchase -> Advocacy,7,89,Advocacy,1.03,0.0,Yes,0.74,2024,0.63
CUST0767,PROD047,Lead -> Awareness,2,12,Awareness,1.0,1.0,No,0.0,2023,0.6
CUST0768,PROD026,Lead,1,0,Lead,1.0,1.0,No,1.0,2023,0.6
CUST0769,PROD014,Lead,1,0,Lead,1.0,1.0,No,1.0,2023,0.6
CUST0770,PROD034,Lead -> Awareness,2,6,Awareness,1.0,0.0,No,1.0,2023,0.6
CUST0770,PROD045,Lead -> Awareness,2,4,Awareness,1.03,0.0,No,0.0,2024,0.63
CUST0771,PROD035,Lead -> Awareness -> Consideration,3,30,Consideration,0.0,0.0,No,0.69,2024,0.63
CUST0772,PROD020,Lead -> Awareness -> Purchase -> Consideration,4,19,Consideration,1.0,0.0,No,1.0,2023,0.6
CUST0772,PROD036,Lead -> Awareness -> Consideration,3,9,Consideration,1.03,0.0,No,0.34,2024,0.63
CUST0773,PROD014,Lead -> Awareness -> Consideration -> Purchase,4,24,Purchase,1.0,1.0,No,0.5,2023,0.6
CUST0773,PROD033,Lead -> Awareness -> Purchase -> Consideration -> Advocacy -> Loyalty -> Service,7,51,Service,1.03,0.0,Yes,0.74,2024,0.63
CUST0773,PROD047,Lead,1,0,Lead,0.0,0.0,No,0.0,2024,0.63
CUST0774,PROD011,Lead,1,0,Lead,1.0,0.0,No,1.0,2023,0.6
CUST0776,PROD031,Lead -> Awareness -> Consideration,3,9,Consideration,1.0,1.0,No,0.67,2023,0.6
CUST0777,PROD041,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0777,PROD042,Lead -> Awareness -> Consideration,3,25,Consideration,1.0,1.0,No,1.0,2023,0.6
CUST0777,PROD047,Lead -> Awareness -> Service -> Consideration -> Purchase -> Loyalty,6,45,Loyalty,0.0,0.0,Yes,0.83,2023,0.6
CUST0777,PROD048,Lead,1,0,Lead,1.03,1.03,No,1.03,2024,0.63
CUST0778,PROD001,Lead -> Awareness -> Consideration,3,25,Consideration,1.03,0.0,No,1.03,2024,0.63
CUST0778,PROD023,Lead -> Awareness,2,15,Awareness,1.03,0.0,No,0.52,2024,0.63
CUST0778,PROD038,Lead,1,0,Lead,1.03,0.0,No,0.0,2024,0.63
CUST0778,PROD043,Lead -> Awareness,2,14,Awareness,1.03,0.0,No,1.03,2024,0.63
CUST0780,PROD017,Lead -> Awareness -> Purchase -> Service -> Consideration -> Loyalty,6,75,Loyalty,1.0,0.0,Yes,0.33,2023,0.6
CUST0781,PROD006,Lead -> Awareness -> Purchase -> Consideration,4,30,Consideration,0.0,0.0,No,0.75,2023,0.6
CUST0783,PROD046,Lead,1,0,Lead,1.0,1.0,No,1.0,2023,0.6
CUST0783,PROD047,Lead -> Awareness,2,7,Awareness,1.0,0.0,No,1.0,2023,0.6
CUST0784,PROD010,Lead -> Awareness -> Consideration,3,27,Consideration,1.03,1.03,No,0.69,2024,0.63
CUST0784,PROD026,Lead -> Awareness,2,10,Awareness,0.0,0.0,No,0.52,2024,0.63
CUST0787,PROD020,Lead -> Awareness -> Consideration -> Purchase,4,26,Purchase,1.0,0.0,No,0.75,2023,0.6
CUST0787,PROD035,Lead,1,0,Lead,0.0,0.0,No,1.0,2023,0.6
CUST0788,PROD015,Lead -> Awareness,2,8,Awareness,0.0,0.0,No,1.03,2024,0.63
CUST0788,PROD018,Lead -> Consideration -> Awareness -> Purchase,4,36,Purchase,1.03,0.0,No,1.03,2024,0.63
CUST0788,PROD021,Lead,1,0,Lead,1.0,0.0,No,1.0,2023,0.6
CUST0788,PROD045,Lead -> Awareness,2,6,Awareness,1.0,1.0,No,1.0,2023,0.6
CUST0790,PROD011,Lead,1,0,Lead,1.03,0.0,No,0.0,2024,0.63
CUST0790,PROD017,Lead -> Awareness -> Purchase -> Consideration,4,23,Consideration,1.03,0.0,No,0.52,2024,0.63
CUST0790,PROD029,Lead -> Awareness,2,6,Awareness,0.0,0.0,No,0.5,2023,0.6
CUST0791,PROD031,Lead -> Awareness -> Consideration -> Service -> Purchase,5,29,Purchase,1.03,1.03,Yes,0.82,2024,0.63
CUST0791,PROD050,Lead -> Awareness,2,6,Awareness,0.0,0.0,No,0.0,2024,0.63
CUST0792,PROD020,Lead -> Awareness,2,8,Awareness,1.0,0.0,No,1.0,2023,0.6
CUST0793,PROD001,Lead -> Awareness -> Consideration -> Purchase,4,30,Purchase,0.0,0.0,No,0.52,2024,0.63
CUST0793,PROD034,Lead -> Awareness -> Consideration -> Purchase,4,38,Purchase,0.0,0.0,No,0.52,2024,0.63
CUST0793,PROD046,Lead -> Awareness -> Consideration,3,19,Consideration,1.03,0.0,No,0.69,2024,0.63
CUST0793,PROD050,Lead -> Awareness -> Consideration -> Purchase -> Service -> Loyalty -> Advocacy,7,48,Advocacy,0.0,0.0,Yes,0.57,2023,0.6
CUST0793,PROD050,Lead,1,0,Lead,1.03,0.0,No,0.0,2024,0.63
CUST0794,PROD003,Lead -> Awareness -> Consideration,3,14,Consideration,1.03,0.0,No,0.34,2024,0.63
CUST0794,PROD007,Lead -> Awareness -> Service -> Purchase -> Consideration,5,27,Consideration,0.0,0.0,Yes,0.6,2023,0.6
CUST0794,PROD019,Lead -> Awareness -> Consideration -> Purchase,4,29,Purchase,1.03,0.0,No,0.26,2024,0.63
CUST0794,PROD033,Lead,1,0,Lead,1.0,0.0,No,0.0,2023,0.6
CUST0794,PROD045,Lead,1,0,Lead,1.0,0.0,No,1.0,2023,0.6
CUST0794,PROD050,Lead,1,0,Lead,1.03,0.0,No,0.0,2024,0.63
CUST0795,PROD001,Lead -> Awareness -> Consideration,3,24,Consideration,1.03,0.0,No,0.69,2024,0.63
CUST0795,PROD015,Lead,1,0,Lead,1.0,0.0,No,1.0,2023,0.6
CUST0795,PROD048,Lead -> Awareness -> Consideration -> Purchase,4,26,Purchase,1.03,1.03,No,1.03,2024,0.63
CUST0797,PROD009,Lead -> Awareness -> Consideration,3,28,Consideration,1.0,0.0,No,0.33,2023,0.6
CUST0797,PROD017,Lead -> Awareness,2,13,Awareness,1.03,0.0,No,1.03,2024,0.63
CUST0797,PROD046,Lead -> Awareness,2,6,Awareness,1.03,0.0,No,1.03,2024,0.63
CUST0798,PROD023,Lead,1,0,Lead,1.0,0.0,No,0.0,2023,0.6
CUST0799,PROD005,Lead,1,0,Lead,1.0,1.0,No,1.0,2023,0.6
CUST0799,PROD006,Lead -> Awareness -> Consideration,3,25,Consideration,1.0,0.0,No,0.0,2023,0.6
CUST0799,PROD011,Lead -> Awareness -> Consideration -> Purchase -> Service,5,55,Service,1.03,1.03,Yes,0.82,2024,0.63
CUST0799,PROD029,Lead -> Awareness -> Purchase -> Consideration,4,21,Consideration,1.0,0.0,Yes,0.5,2023,0.6
CUST0799,PROD032,Lead -> Awareness -> Consideration -> Purchase -> Service,5,48,Service,1.0,1.0,Yes,0.8,2023,0.6
CUST0799,PROD040,Lead -> Awareness -> Consideration -> Purchase,4,38,Purchase,0.0,0.0,No,0.5,2023,0.6
CUST0799,PROD050,Lead -> Awareness,2,7,Awareness,0.0,0.0,No,0.5,2023,0.6
CUST0800,PROD030,Lead -> Consideration -> Awareness,3,13,Awareness,1.0,0.0,No,0.0,2023,0.6
CUST0801,PROD001,Lead,1,0,Lead,1.0,1.0,No,1.0,2023,0.6
CUST0801,PROD015,Lead,1,0,Lead,1.0,1.0,No,1.0,2023,0.6
CUST0801,PROD032,Lead -> Awareness -> Consideration -> Service -> Purchase,5,39,Purchase,1.0,0.0,Yes,0.6,2023,0.6
CUST0801,PROD035,Lead -> Awareness,2,5,Awareness,1.0,1.0,No,1.0,2023,0.6
CUST0801,PROD035,Lead -> Awareness -> Consideration -> Purchase,4,20,Purchase,1.03,0.0,No,0.52,2024,0.63
CUST0802,PROD010,Lead -> Awareness -> Consideration -> Purchase -> Service -> Loyalty,6,65,Loyalty,1.03,0.0,Yes,0.86,2024,0.63
CUST0802,PROD021,Lead -> Awareness -> Consideration -> Purchase,4,38,Purchase,1.03,0.0,Yes,0.77,2024,0.63
CUST0803,PROD037,Lead -> Awareness -> Purchase -> Consideration -> Service,5,32,Service,1.03,0.0,Yes,0.62,2024,0.63
CUST0803,PROD039,Lead -> Awareness,2,7,Awareness,1.03,1.03,No,1.03,2024,0.63
CUST0804,PROD025,Lead -> Awareness -> Consideration -> Service -> Purchase -> Loyalty,6,30,Loyalty,1.03,1.03,Yes,0.86,2024,0.63
CUST0804,PROD029,Lead -> Awareness -> Purchase -> Consideration -> Advocacy -> Service -> Loyalty,7,64,Loyalty,1.0,0.0,Yes,0.29,2023,0.6
CUST0805,PROD017,Lead,1,0,Lead,1.0,1.0,No,1.0,2023,0.6
CUST0805,PROD043,Lead -> Awareness -> Consideration -> Purchase,4,35,Purchase,0.0,0.0,Yes,0.5,2023,0.6
CUST0806,PROD011,Lead -> Awareness -> Consideration -> Purchase -> Service,5,52,Service,1.0,1.0,Yes,0.6,2023,0.6
CUST0806,PROD012,Lead -> Awareness -> Consideration -> Purchase,4,42,Purchase,1.03,1.03,Yes,0.77,2024,0.63
CUST0806,PROD049,Lead -> Awareness -> Consideration,3,29,Consideration,1.03,1.03,No,0.69,2024,0.63
CUST0807,PROD004,Lead -> Awareness,2,5,Awareness,1.03,1.03,No,0.52,2024,0.63
CUST0808,PROD002,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0808,PROD006,Lead -> Awareness,2,12,Awareness,1.03,0.0,No,0.0,2024,0.63
CUST0808,PROD012,Lead -> Awareness,2,7,Awareness,1.03,0.0,No,0.0,2024,0.63
CUST0808,PROD016,Lead -> Awareness -> Consideration -> Purchase,4,17,Purchase,1.03,0.0,Yes,0.52,2024,0.63
CUST0808,PROD021,Lead -> Awareness,2,6,Awareness,1.03,0.0,No,0.52,2024,0.63
CUST0808,PROD029,Lead -> Awareness -> Consideration,3,22,Consideration,1.03,0.0,No,0.69,2024,0.63
CUST0809,PROD001,Lead -> Awareness -> Consideration,3,23,Consideration,1.0,1.0,No,0.67,2023,0.6
CUST0809,PROD005,Lead -> Awareness -> Consideration,3,15,Consideration,1.0,0.0,No,0.67,2023,0.6
CUST0810,PROD009,Lead -> Awareness,2,8,Awareness,1.03,0.0,No,0.52,2024,0.63
CUST0810,PROD022,Lead,1,0,Lead,1.0,0.0,No,1.0,2023,0.6
CUST0810,PROD036,Lead,1,0,Lead,1.0,0.0,No,0.0,2023,0.6
CUST0810,PROD043,Lead -> Awareness -> Consideration,3,24,Consideration,0.0,0.0,No,1.0,2023,0.6
CUST0811,PROD006,Lead,1,0,Lead,0.0,0.0,No,1.0,2023,0.6
CUST0811,PROD019,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0811,PROD040,Lead -> Awareness -> Purchase -> Consideration -> Service,5,23,Service,0.0,0.0,Yes,0.8,2023,0.6
CUST0812,PROD032,Lead -> Awareness,2,12,Awareness,1.0,0.0,No,0.5,2023,0.6
CUST0812,PROD045,Lead,1,0,Lead,1.03,0.0,No,0.0,2024,0.63
CUST0813,PROD039,Lead -> Awareness -> Consideration,3,16,Consideration,1.03,0.0,No,0.69,2024,0.63
CUST0814,PROD006,Lead -> Awareness -> Consideration -> Service -> Purchase,5,45,Purchase,1.03,0.0,Yes,0.82,2024,0.63
CUST0814,PROD018,Lead -> Awareness -> Consideration -> Service -> Purchase,5,23,Purchase,1.0,1.0,Yes,0.8,2023,0.6
CUST0814,PROD033,Lead -> Consideration -> Awareness -> Service -> Purchase,5,20,Purchase,1.0,0.0,Yes,0.2,2023,0.6
CUST0814,PROD044,Lead -> Awareness -> Consideration -> Loyalty -> Purchase -> Service,6,60,Service,1.03,1.03,Yes,0.52,2024,0.63
CUST0815,PROD005,Lead,1,0,Lead,1.0,0.0,No,0.0,2023,0.6
CUST0815,PROD014,Lead -> Awareness -> Consideration -> Purchase,4,44,Purchase,1.03,1.03,No,0.52,2024,0.63
CUST0815,PROD045,Lead,1,0,Lead,1.0,1.0,No,1.0,2023,0.6
CUST0816,PROD009,Lead,1,0,Lead,1.0,1.0,No,1.0,2023,0.6
CUST0816,PROD018,Lead -> Awareness -> Consideration -> Purchase,4,33,Purchase,0.0,0.0,Yes,1.03,2024,0.63
CUST0817,PROD021,Lead -> Awareness,2,11,Awareness,1.03,0.0,No,1.03,2024,0.63
CUST0817,PROD050,Lead -> Awareness,2,5,Awareness,1.03,1.03,No,1.03,2024,0.63
CUST0818,PROD028,Lead -> Awareness -> Consideration -> Purchase,4,30,Purchase,0.0,0.0,Yes,0.52,2024,0.63
CUST0818,PROD030,Lead -> Awareness,2,9,Awareness,1.0,1.0,No,0.5,2023,0.6
CUST0820,PROD008,Lead -> Awareness -> Consideration -> Purchase -> Service,5,55,Service,1.0,0.0,Yes,0.8,2023,0.6
CUST0820,PROD012,Lead -> Awareness -> Consideration,3,24,Consideration,1.0,0.0,No,0.67,2023,0.6
CUST0820,PROD016,Lead -> Awareness -> Consideration -> Loyalty -> Purchase -> Service,6,48,Service,1.0,0.0,Yes,0.5,2023,0.6
CUST0820,PROD025,Lead,1,0,Lead,1.0,0.0,No,0.0,2023,0.6
CUST0820,PROD047,Lead,1,0,Lead,1.03,1.03,No,1.03,2024,0.63
CUST0821,PROD001,Lead -> Awareness,2,15,Awareness,1.0,1.0,No,0.5,2023,0.6
CUST0821,PROD008,Lead -> Awareness,2,11,Awareness,0.0,0.0,No,0.5,2023,0.6
CUST0821,PROD035,Lead -> Awareness -> Consideration,3,15,Consideration,1.0,0.0,No,0.67,2023,0.6
CUST0822,PROD011,Lead -> Awareness -> Consideration,3,17,Consideration,1.03,0.0,No,1.03,2024,0.63
CUST0822,PROD028,Lead,1,0,Lead,1.0,1.0,No,1.0,2023,0.6
CUST0823,PROD003,Lead,1,0,Lead,1.03,1.03,No,0.0,2024,0.63
CUST0823,PROD008,Lead -> Awareness -> Consideration -> Purchase,4,24,Purchase,1.0,1.0,Yes,0.75,2023,0.6
CUST0823,PROD036,Lead -> Awareness -> Consideration -> Purchase,4,15,Purchase,0.0,0.0,No,1.0,2023,0.6
CUST0824,PROD029,Lead -> Awareness -> Consideration -> Purchase,4,38,Purchase,0.0,0.0,Yes,0.75,2023,0.6
CUST0825,PROD005,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0825,PROD011,Lead,1,0,Lead,1.0,0.0,No,0.0,2023,0.6
CUST0825,PROD018,Lead -> Awareness,2,5,Awareness,1.03,0.0,No,1.03,2024,0.63
CUST0825,PROD027,Lead,1,0,Lead,1.03,1.03,No,0.0,2024,0.63
CUST0826,PROD003,Lead -> Awareness -> Consideration,3,14,Consideration,1.0,1.0,No,1.0,2023,0.6
CUST0826,PROD013,Lead -> Awareness -> Consideration -> Purchase,4,27,Purchase,1.03,1.03,Yes,0.26,2024,0.63
CUST0826,PROD032,Lead -> Awareness -> Consideration -> Purchase,4,41,Purchase,1.0,0.0,Yes,0.5,2023,0.6
CUST0826,PROD034,Lead -> Awareness -> Consideration -> Service -> Purchase,5,42,Purchase,1.0,0.0,Yes,0.8,2023,0.6
CUST0826,PROD038,Lead -> Awareness -> Consideration -> Purchase,4,41,Purchase,1.03,0.0,No,0.77,2024,0.63
CUST0826,PROD046,Lead -> Awareness -> Consideration,3,23,Consideration,1.0,1.0,No,0.67,2023,0.6
CUST0827,PROD013,Lead -> Awareness -> Consideration -> Purchase,4,39,Purchase,0.0,0.0,Yes,0.5,2023,0.6
CUST0827,PROD023,Lead -> Awareness -> Consideration,3,23,Consideration,1.03,1.03,No,1.03,2024,0.63
CUST0827,PROD035,Lead -> Awareness -> Consideration -> Purchase,4,35,Purchase,1.03,0.0,Yes,0.52,2024,0.63
CUST0827,PROD046,Lead -> Awareness -> Consideration -> Advocacy -> Purchase -> Loyalty -> Service,7,48,Service,1.0,1.0,Yes,0.71,2023,0.6
CUST0827,PROD049,Lead -> Awareness -> Consideration -> Loyalty -> Purchase -> Service -> Advocacy,7,60,Advocacy,1.0,1.0,Yes,0.86,2023,0.6
CUST0828,PROD012,Lead -> Awareness -> Purchase -> Consideration -> Loyalty -> Service,6,40,Service,1.0,0.0,Yes,0.67,2023,0.6
CUST0828,PROD033,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0829,PROD012,Lead -> Consideration -> Awareness -> Purchase,4,21,Purchase,0.0,0.0,No,0.77,2024,0.63
CUST0829,PROD021,Lead -> Awareness,2,10,Awareness,1.03,1.03,No,1.03,2024,0.63
CUST0830,PROD029,Lead -> Awareness -> Purchase -> Consideration,4,28,Consideration,1.0,1.0,Yes,0.75,2023,0.6
CUST0831,PROD003,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0831,PROD007,Lead,1,0,Lead,1.03,1.03,No,1.03,2024,0.63
CUST0831,PROD026,Lead -> Awareness -> Purchase -> Consideration -> Service,5,39,Service,1.0,0.0,Yes,1.0,2023,0.6
CUST0832,PROD001,Lead -> Awareness -> Consideration,3,13,Consideration,1.0,0.0,No,0.67,2023,0.6
CUST0832,PROD005,Lead -> Awareness,2,12,Awareness,1.0,1.0,No,1.0,2023,0.6
CUST0832,PROD011,Lead -> Awareness -> Consideration -> Service -> Purchase -> Loyalty,6,49,Loyalty,1.03,0.0,Yes,1.03,2024,0.63
CUST0832,PROD012,Lead -> Awareness -> Consideration -> Service -> Purchase -> Loyalty,6,44,Loyalty,0.0,0.0,Yes,0.17,2023,0.6
CUST0833,PROD005,Lead,1,0,Lead,1.03,0.0,No,1.03,2024,0.63
CUST0833,PROD005,Lead -> Awareness -> Consideration -> Purchase -> Service,5,47,Service,1.0,0.0,Yes,0.4,2023,0.6
CUST0833,PROD018,Lead -> Awareness -> Purchase -> Consideration -> Service,5,60,Service,1.03,0.0,Yes,0.62,2024,0.63
CUST0833,PROD026,Lead -> Awareness -> Consideration,3,29,Consideration,1.03,0.0,No,0.0,2024,0.63
CUST0834,PROD029,Lead -> Awareness -> Consideration -> Purchase,4,33,Purchase,1.0,1.0,Yes,0.75,2023,0.6
CUST0834,PROD037,Lead -> Awareness -> Consideration -> Purchase,4,24,Purchase,1.0,0.0,Yes,0.75,2023,0.6
CUST0835,PROD022,Lead -> Awareness,2,8,Awareness,1.0,0.0,No,1.0,2023,0.6
CUST0835,PROD030,Lead -> Awareness,2,5,Awareness,1.0,1.0,No,1.0,2023,0.6
CUST0835,PROD030,Lead -> Awareness -> Consideration,3,21,Consideration,1.0,0.0,No,0.67,2023,0.6
CUST0835,PROD032,Lead,1,0,Lead,1.03,1.03,No,1.03,2024,0.63
CUST0836,PROD019,Lead -> Awareness -> Consideration,3,17,Consideration,1.03,0.0,No,0.69,2024,0.63
CUST0838,PROD007,Lead -> Awareness,2,10,Awareness,1.0,1.0,No,0.5,2023,0.6
CUST0838,PROD010,Lead -> Awareness,2,14,Awareness,1.03,0.0,No,0.0,2024,0.63
CUST0838,PROD018,Lead -> Awareness,2,4,Awareness,1.0,0.0,No,0.5,2023,0.6
CUST0838,PROD021,Lead -> Awareness -> Consideration -> Purchase -> Service -> Loyalty,6,60,Loyalty,1.0,0.0,Yes,1.0,2023,0.6
CUST0838,PROD028,Lead,1,0,Lead,1.0,1.0,No,1.0,2023,0.6
CUST0838,PROD040,Lead -> Awareness,2,12,Awareness,1.03,0.0,No,0.52,2024,0.63
CUST0839,PROD025,Lead -> Awareness,2,11,Awareness,0.0,0.0,No,1.03,2024,0.63
CUST0840,PROD004,Lead -> Awareness -> Consideration -> Purchase,4,17,Purchase,0.0,0.0,Yes,0.77,2024,0.63
CUST0840,PROD016,Lead -> Awareness,2,13,Awareness,1.03,1.03,No,0.52,2024,0.63
CUST0840,PROD022,Lead -> Awareness -> Consideration,3,29,Consideration,1.0,1.0,No,0.33,2023,0.6
CUST0841,PROD010,Lead,1,0,Lead,1.0,1.0,No,0.0,2023,0.6
CUST0841,PROD032,Lead,1,0,Lead,1.03,1.03,No,0.0,2024,0.63
CUST0841,PROD046,Lead -> Awareness,2,11,Awareness,1.0,0.0,No,0.5,2023,0.6
CUST0842,PROD010,Lead,1,0,Lead,1.03,1.03,No,1.03,2024,0.63
CUST0842,PROD018,Lead,1,0,Lead,0.0,0.0,No,1.0,2023,0.6
CUST0842,PROD038,Lead -> Awareness -> Consideration -> Purchase,4,27,Purchase,1.0,1.0,Yes,1.0,2023,0.6
CUST0843,PROD003,Lead -> Awareness,2,13,Awareness,1.0,1.0,No,1.0,2023,0.6
CUST0843,PROD008,Lead,1,0,Lead,1.0,0.0,No,1.0,2023,0.6
CUST0843,PROD016,Lead -> Awareness -> Consideration -> Purchase -> Service -> Loyalty,6,39,Loyalty,1.03,0.0,Yes,0.52,2024,0.63
CUST0844,PROD015,Lead -> Awareness -> Purchase -> Consideration -> Service,5,48,Service,1.0,0.0,Yes,0.2,2023,0.6
CUST0844,PROD026,Lead -> Awareness -> Consideration -> Purchase,4,23,Purchase,1.03,1.03,Yes,0.77,2024,0.63
CUST0845,PROD012,Lead -> Awareness -> Purchase -> Consideration,4,19,Consideration,1.03,0.0,No,0.77,2024,0.63
